,date,value_JP90C000FHD2,value_JP90C000GKC6,value_JP90C000CMK4,value_JP90C000FHC4,value_JP90C0001R39,value_JP90C000ENC5,value_JP90C0009VE0,value_JP90C000EWV6,value_JP90C000H1T1,value_JP90C0008CH5,value_JP90C000CMF4,value_JP90C000F7H5,value_JP90C000BRT6,value_JP90C000ENA9,value_JP90C000E6Z0,value_JP90C000GMQ2,value_JP90C000G631,value_JP90C00081U4,value_JP90C000FCD3,value_JP90C000DVK3,value_JP90C0006026,value_JP90C000GMS8,value_JP90C000FXV1,value_JP90C0009ER8,value_JP90C000FQQ5,value_JP90C0006083,value_JP90C000C7B1,value_JP90C00055X2,value_JP90C000DXE2,value_JP90C000D1Y5,value_JP90C000B9U8,value_JP90C0008022,value_JP90C0006LC1,value_JP90C000F3F8,value_JP90C000FQR3,value_JP90C000DVX6,value_JP90C000FK44,value_JP90C0006LK4,value_JP90C0007DN3,value_JP90C0005Z76,value_JP90C0006LG2,value_JP90C000FED9,value_JP90C0007LN6,value_JP90C000FCE1,value_JP90C00035D6,value_JP90C000G7W3,value_JP90C00074E3,value_JP90C000A9Q7,value_JP90C000FK36,value_JP90C000FVY9,value_JP90C0009L37,value_JP90C000CZ57,value_JP90C000F7A0,value_JP90C000GMR0,value_JP90C000FN41,value_JP90C00091E7,value_JP90C00074C7,value_JP90C000FLL7,value_JP90C000D208,value_JP90C000F9M1,value_JP90C000FX80,value_JP90C000FX98,value_JP90C00009Y7,value_JP90C000F8M3,value_JP90C000FHZ5,value_JP90C000DVR8,value_JP90C00009X9,value_JP90C0006LD9,value_JP90C000ERE2,value_JP90C00055W4,value_JP90C0001QY5,value_JP90C000G672,value_JP90C0007DM5,value_JP90C0007DP8,value_JP90C000FBV7,value_JP90C00095F5,value_JP90C00021F1,value_JP90C000DVL1,value_JP90C000DVN7,value_JP90C000HZE8,value_JP90C00035E4,value_JP90C0003RS1,value_JP90C0003RT9,value_JP90C000FDM2,value_JP90C0003RR3,value_JP90C000FN33,value_JP90C000FFC8,value_JP90C000FLK9,value_JP90C000FNN9,value_JP90C00009Z4,value_JP90C000F9E8,value_JP90C0007DQ6,value_JP90C000A0B8,value_JP90C0001QZ2,value_JP90C000FN25,value_JP90C0001QL2,value_JP90C0002AA7,value_JP90C000FFX4,value_JP90C0006Y84,value_JP90C0007LP1,value_JP90C000FXB3,value_JP90C000F8P6,value_JP90C000FX72,value_JP90C000FJY4,value_JP90C0009L03,value_JP90C000DVM9,value_JP90C000F8D2,value_JP90C0001R05,value_JP90C000F8F7,value_JP90C000F9G3,value_JP90C000FD92,value_JP90C0006K23,value_JP90C000FNL3,value_JP90C000D216,value_JP90C000F8G5,value_JP90C000FJ05,value_JP90C000FSN8,value_JP90C000FH72,value_JP90C000F8K7,value_JP90C000CJS3,value_JP90C000G680,value_JP90C000AYS6,value_JP90C000F8H3,value_JP90C0001UW1,value_JP90C000FNM1,value_JP90C000F8E0,value_JP90C000G664,value_JP90C000C8G8,value_JP90C0001QU3,value_JP90C000D1Z2,value_JP90C000FS95,value_JP90C0001UV3,value_JP90C000GV99,value_JP90C000F9K5,value_JP90C000FXA5,value_JP90C000FSP3,value_JP90C000GVW1,value_JP90C000F8N1,value_JP90C000D1X7,value_JP90C000A808,value_JP90C000GV81,value_JP90C0005FR3,value_JP90C0002MF1,value_JP90C000F8L5,value_JP90C0005FS1,value_JP90C000FNK5,value_JP90C000GB28,value_JP90C000FHF7,value_JP90C0001UU5,value_JP90C000F8Q4,value_JP90C000FHE0,value_JP90C000FHG5
5064,2002-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7771.0,,,,7051,,,,,,,,,,,,,,,6116.0,5821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8312.0,,,,,8277.0,,,7416.0,,,,,,,,,,,,,,,,,6681.0,,,
5065,2002-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735.0,,,,6988,,,,,,,,,,,,,,,6113.0,5834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8294.0,,,,,8275.0,,,7391.0,,,,,,,,,,,,,,,,,6654.0,,,
5066,2002-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7816.0,,,,7064,,,,,,,,,,,,,,,6172.0,5907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8324.0,,,,,8362.0,,,7430.0,,,,,,,,,,,,,,,,,6694.0,,,
5067,2002-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7782.0,,,,7036,,,,,,,,,,,,,,,6150.0,5901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8308.0,,,,,8346.0,,,7408.0,,,,,,,,,,,,,,,,,6671.0,,,
5068,2002-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7927.0,,,,7035,,,,,,,,,,,,,,,6264.0,6037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8341.0,,,,,8500.0,,,7451.0,,,,,,,,,,,,,,,,,6719.0,,,
5069,2002-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7970.0,,,,7008,,,,,,,,,,,,,,,6311.0,6046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8353.0,,,,,8566.0,,,7465.0,,,,,,,,,,,,,,,,,6733.0,,,
5070,2002-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7896.0,,,,6882,,,,,,,,,,,,,,,6257.0,5953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8306.0,,,,,8494.0,,,7400.0,,,,,,,,,,,,,,,,,6658.0,,,
5071,2003-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8031.0,,,,7110,,,,,,,,,,,,,,,6395.0,6046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8405.0,,,,,8665.0,,,7534.0,,,,,,,,,,,,,,,,,6810.0,,,
5072,2003-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007.0,,,,7215,,,,,,,,,,,,,,,6341.0,6005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8422.0,,,,,8590.0,,,7556.0,,,,,,,,,,,,,,,,,6834.0,,,
5073,2003-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7866.0,,,,7223,,,,,,,,,,,,,,,6240.0,5911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8397.0,,,,,8467.0,,,7521.0,,,,,,,,,,,,,,,,,6794.0,,,
5074,2003-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7862.0,,,,7050,,,,,,,,,,,,,,,6239.0,5897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8351.0,,,,,8470.0,,,7458.0,,,,,,,,,,,,,,,,,6723.0,,,
5075,2003-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6808,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,7845.0,,,,7207,,,,,,,,,,,,,10000.0,,6225.0,5877.0,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,8385.0,,,,,8453.0,,,7506.0,,,,,,,,,,,,,,,,,6779.0,,,
5076,2003-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6872,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,7932.0,,,,7172,,,,,,,,,,,,,10000.0,,6285.0,5934.0,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,8395.0,,,,,8535.0,,,7520.0,,,,,,,,,,,,,,,,,6792.0,,,
5077,2003-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6864,,,,,,,,,,,,,,,,,,,,,,,,,,10016.0,,,,,,8027.0,,,,7150,,,,,,,,,,,,,10024.0,,6353.0,5974.0,,,,,,,,,,,10031.0,,,,,,,,,,,,,,,,8407.0,,,,,8615.0,,,7531.0,,,,,,,,,,,,,,,,,6803.0,,,
5078,2003-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6797,,,,,,,,,,,,,,,,,,,,,,,,,,10028.0,,,,,,8038.0,,,,7081,,,,,,,,,,,,,10045.0,,6357.0,5971.0,,,,,,,,,,,10062.0,,,,,,,,,,,,,,,,8385.0,,,,,8625.0,,,7502.0,,,,,,,,,,,,,,,,,6769.0,,,
5079,2003-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6831,,,,,,,,,,,,,,,,,,,,,,,,,,10025.0,,,,,,8060.0,,,,7039,,,,,,,,,,,,,10029.0,,6379.0,6027.0,,,,,,,,,,,10034.0,,,,,,,,,,,,,,,,8388.0,,,,,8661.0,,,7505.0,,,,,,,,,,,,,,,,,6773.0,,,
5080,2003-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6711,,,,,,,,,,,,,,,,,,,,,,,,,,10034.0,,,,,,8001.0,,,,6924,,,,,,,,,,,,,10036.0,,6334.0,5935.0,,,,,,,,,,,10038.0,,,,,,,,,,,,,,,,8345.0,,,,,8593.0,,,7445.0,,,,,,,,,,,,,,,,,6705.0,,,
5081,2003-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6680,,,,,,,,,,,,,,,,,,,,,,,,,,10019.0,,,,,,8090.0,,,,6948,,,,,,,,,,,,,9996.0,,6417.0,6039.0,,,,,,,,,,,9972.0,,,,,,,,,,,,,,,,8362.0,,,,,8705.0,,,7467.0,,,,,,,,,,,,,,,,,6728.0,,,
5082,2003-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6661,,,,,,,,,,,,,,,,,,,,,,,,,,10059.0,,,,,,8003.0,,,,6822,,,,,,,,,,,,,10046.0,,6342.0,5971.0,,,,,,,,,,,10034.0,,,,,,,,,,,,,,,,8322.0,,,,,8603.0,,,7412.0,,,,,,,,,,,,,,,,,6667.0,,,
5083,2003-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593,,,,,,,,,,,,,,,,,,,,,,,,,,10027.0,,,,,,8133.0,,,,6787,,,,,,,,,,,,,9987.0,,6432.0,6096.0,,,,,,,,,,,9947.0,,,,,,,,,,,,,,,,8317.0,,,,,8729.0,,,7404.0,,,,,,,,,,,,,,,,,6658.0,,,
5084,2003-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,,,,,,,,,,,,,,,,,,,,,,,,,,10055.0,,,,,,8077.0,,,,6837,,,,,,,,,,,,,10019.0,,6401.0,6055.0,,,,,,,,,,,9983.0,,,,,,,,,,,,,,,,8316.0,,,,,8689.0,,,7402.0,,,,,,,,,,,,,,,,,6656.0,,,
5085,2003-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6555,,,,,,,,,,,,,,,,,,,,,,,,,,10042.0,,,,,,7926.0,,,,6638,,,,,,,,,,,,,10003.0,,6313.0,5970.0,,,,,,,,,,,9964.0,,,,,,,,,,,,,,,,8254.0,,,,,8582.0,,,7318.0,,,,,,,,,,,,,,,,,6567.0,,,
5086,2003-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6429,,,,,,,,,,,,,,,,,,,,,,,,,,10011.0,,,,,,7834.0,,,,6556,,,,,,,,,,,,,9934.0,,6245.0,5913.0,,,,,,,,,,,9857.0,,,,,,,,,,,,,,,,8204.0,,,,,8490.0,,,7251.0,,,,,,,,,,,,,,,,,6499.0,,,
5087,2003-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6397,,,,,,,,,,,,,,,,,,,,,,,,,,9987.0,,,,,,7679.0,,,,6631,,,,,,,,,,,,,9881.0,,6130.0,5779.0,,,,,,,,,,,9774.0,,,,,,,,,,,,,,,,8190.0,,,,,8338.0,,,7234.0,,,,,,,,,,,,,,,,,6480.0,,,
5088,2003-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6365,,,,,,,,,,,,,,,,,,,,,,,,,,9958.0,,,,,,7667.0,,,,6693,,,,,,,,,,,,,9841.0,,6124.0,5768.0,,,,,,,,,,,9723.0,,,,,,,,,,,,,,,,8208.0,,,,,8337.0,,,7256.0,,,,,,,,,,,,,,,,,6505.0,,,
5089,2003-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6530,,,,,,,,,,,,,,,,,,,,,,,,,,9966.0,,,,,,7642.0,,,,6564,,,,,,,,,,,,,9852.0,,6096.0,5784.0,,,,,,,,,,,9739.0,,,,,,,,,,,,,,,,8196.0,,,,,8301.0,,,7246.0,,,,,,,,,,,,,,,,,6495.0,,,
5090,2003-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6559,,,,,,,,,,,,,,,,,,,,,,,,,,9951.0,,,,,,7756.0,,,,6686,,,,,,,,,,,,,9831.0,,6220.0,5895.0,,,,,,,,,,,9711.0,,,,,,,,,,,,,,,,8244.0,,,,,8470.0,,,7305.0,,,,,,,,,,,,,,,,,6561.0,,,
5091,2003-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6697,,,,,,,,,,,,,,,,,,,,,,,,,,10014.0,,,,,,7818.0,,,,6733,,,,,,,,,,,,,9925.0,,6263.0,5883.0,,,,,,,,,,,9834.0,,,,,,,,,,,,,,,,8279.0,,,,,8519.0,,,7351.0,,,,,,,,,,,,,,,,,6614.0,,,
5092,2003-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6549,,,,,,,,,,,,,,,,,,,,,,,,,,10038.0,,,,,,7835.0,,,,6609,,,,,,,,,,,,,9968.0,,6277.0,5930.0,,,,,,,,,,,9898.0,,,,,,,,,,,,,,,,8237.0,,,,,8534.0,,,7296.0,,,,,,,,,,,,,,,,,6553.0,,,
5093,2003-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601,,,,,,,,,,,,,,,,,,,,,,,,,,10026.0,,,,,,7779.0,,,,6602,,,,,,,,,,,,,9937.0,,6237.0,5884.0,,,,,,,,,,,9847.0,,,,,,,,,,,,,,,,8232.0,,,,,8483.0,,,7291.0,,,,,,,,,,,,,,,,,6549.0,,,
5094,2003-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6532,,,,,,,,,,,,,,,,,,,,,,,,,,10010.0,,,,,,7750.0,,,,6546,,,,,,,,,,,,,9919.0,,6231.0,5860.0,,,,,,,,,,,9828.0,,,,,,,,,,,,,,,,8203.0,,,,,8489.0,,,7251.0,,,,,,,,,,,,,,,,,6505.0,,,
5095,2003-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6539,,,,,,,,,,,,,,,,,,,,,,,,,,9998.0,,,,,,7771.0,,,,6514,,,,,,,,,,,,,9892.0,,6252.0,5884.0,,,,,,,,,,,9785.0,,,,,,,,,,,,,,,,8200.0,,,,,8529.0,,,7244.0,,,,,,,,,,,,,,,,,6495.0,,,
5096,2003-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6597,,,,,,,,,,,,,,,,,,,,,,,,,,10019.0,,,,,,7877.0,,,,6559,,,,,,,,,,,,,9907.0,,6363.0,6007.0,,,,,,,,,,,9795.0,,,,,,,,,,,,,,,,8247.0,,,,,8679.0,,,7316.0,,,,,,,,,,,,,,,,,6563.0,,,
5097,2003-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6518,,,,,,,,,,,,,,,,,,,,,,,,,,10057.0,,,,,,7841.0,,,,6502,,,,,,,,,,,,,9972.0,,6331.0,5962.0,,,,,,,,,,,9886.0,,,,,,,,,,,,,,,,8218.0,,,,,8638.0,,,7285.0,,,,,,,,,,,,,,,,,6520.0,,,
5098,2003-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6506,,,,,,,,,,,,,,,,,,,,,,,,,,10039.0,,,,,,7883.0,,,,6452,,,,,,,,,,,,,9935.0,,6370.0,6033.0,,,,,,,,,,,9831.0,,,,,,,,,,,,,,,,8208.0,,,,,8693.0,,,7268.0,,,,,,,,,,,,,,,,,6502.0,,,
5099,2003-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492,,,,,,,,,,,,,,,,,,,,,,,,,,10052.0,,,,,,7914.0,,,,6609,,,,,,,,,,,,,9946.0,,6399.0,6082.0,,,,,,,,,,,9840.0,,,,,,,,,,,,,,,,8245.0,,,,,8725.0,,,7313.0,,,,,,,,,,,,,,,,,6562.0,,,
5100,2003-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,,,,,,,,,,,,,,,,,,,,,,,,,,10057.0,,,,,,7853.0,,,,6561,,,,,,,,,,,,,9978.0,,6363.0,6027.0,,,,,,,,,,,9897.0,,,,,,,,,,,,,,,,8233.0,,,,,8663.0,,,7300.0,,,,,,,,,,,,,,,,,6548.0,,,
5101,2003-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,,,,,,,,,,,,,,,,,,,,,,,,,,10029.0,,,,,,7816.0,,,,6643,,,,,,,,,,,,,9947.0,,6333.0,6015.0,,,,,,,,,,,9864.0,,,,,,,,,,,,,,,,8246.0,,,,,8637.0,,,7315.0,,,,,,,,,,,,,,,,,6565.0,,,
5102,2003-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6426,,,,,,,,,,,,,,,,,,,,,,,,,,10009.0,,,,,,7783.0,,,,6582,,,,,,,,,,,,,9934.0,,6307.0,5997.0,,,,,,,,,,,9858.0,,,,,,,,,,,,,,,,8222.0,,,,,8590.0,,,7287.0,,,,,,,,,,,,,,,,,6528.0,,,
5103,2003-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395,,,,,,,,,,,,,,,,,,,,,,,,,,10007.0,,,,,,7700.0,,,,6511,,,,,,,,,,,,,9914.0,,6237.0,5902.0,,,,,,,,,,,9820.0,,,,,,,,,,,,,,,,8191.0,,,,,8507.0,,,7250.0,,,,,,,,,,,,,,,,,6481.0,,,
5104,2003-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6349,,,,,,,,,,,,,,,,,,,,,,,,,,9981.0,,,,,,7703.0,,,,6602,,,,,,,,,,,,,9866.0,,6232.0,5939.0,,,,,,,,,,,9750.0,,,,,,,,,,,,,,,,8208.0,,,,,8502.0,,,7267.0,,,,,,,,,,,,,,,,,6503.0,,,
5105,2003-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277,,,,,,,,,,,,,,,,,,,,,,,,,,9979.0,,,,,,7529.0,,,,6475,,,,,,,,,,,,,9871.0,,6083.0,5797.0,,,,,,,,,,,9764.0,,,,,,,,,,,,,,,,8148.0,,,,,8297.0,,,7201.0,,,,,,,,,,,,,,,,,6420.0,,,
5106,2003-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056,,,,,,,,,,,,,,,,,,,,,,,,,,9930.0,,,,,,7500.0,,,,6472,,,,,,,,,,,,,9782.0,,6079.0,5795.0,,,,,,,,,,,9634.0,,,,,,,,,,,,,,,,8108.0,,,,,8295.0,,,7156.0,,,,,,,,,,,,,,,,,6368.0,,,
5107,2003-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050,,,,,,,,,,,,,,,,,,,,,,,,,,9898.0,,,,,,7515.0,,,,6383,,,,,,,,,,,,,9742.0,,6085.0,5797.0,,,,,,,,,,,9586.0,,,,,,,,,,,,,,,,8087.0,,,,,8303.0,,,7130.0,,,,,,,,,,,,,,,,,6337.0,,,
5108,2003-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6076,,,,,,,,,,,,,,,,,,,,,,,,,,9891.0,,,,,,7506.0,,,,6480,,,,,,,,,,,,,9725.0,,6074.0,5798.0,,,,,,,,,,,9559.0,,,,,,,,,,,,,,,,8119.0,,,,,8294.0,,,7168.0,,,,,,,,,,,,,,,,,6384.0,,,
5109,2003-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6202,,,,,,,,,,,,,,,,,,,,,,,,,,9906.0,,,,,,7552.0,,,,6554,,,,,,,,,,,,,9750.0,,6132.0,5887.0,,,,,,,,,,,9595.0,,,,,,,,,,,,,,,,8164.0,,,,,8372.0,,,7221.0,,,,,,,,,,,,,,,,,6442.0,,,
5110,2003-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6230,,,,,,,,,,,,,,,,,,,,,,,,,,9954.0,,,,,,7558.0,,,,6468,,,,,,,,,,,,,9817.0,,6146.0,5879.0,,,,,,,,,,,9679.0,,,,,,,,,,,,,,,,8154.0,,,,,8401.0,,,7208.0,,,,,,,,,,,,,,,,,6424.0,,,
5111,2003-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6139,,,,,,,,,,,,,,,,,,,,,,,,,,9962.0,,,,,,7521.0,,,,6365,,,,,,,,,,,,,9818.0,,6104.0,5874.0,,,,,,,,,,,9673.0,,,,,,,,,,,,,,,,8107.0,,,,,8351.0,,,7153.0,,,,,,,,,,,,,,,,,6362.0,,,
5112,2003-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6117,,,,,,,,,,,,,,,,,,,,,,,,,,9938.0,,,,,,7444.0,,,,6422,,,,,,,,,,,,,9771.0,,6056.0,5801.0,,,,,,,,,,,9604.0,,,,,,,,,,,,,,,,8098.0,,,,,8290.0,,,7140.0,,,,,,,,,,,,,,,,,6349.0,,,
5113,2003-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078,,,,,,,,,,,,,,,,,,,,,,,,,,9932.0,,,,,,7244.0,,,,6373,,,,,,,,,,,,,9759.0,,5905.0,5646.0,,,,,,,,,,,9586.0,,,,,,,,,,,,,,,,8045.0,,,,,8083.0,,,7079.0,,,,,,,,,,,,,,,,,6280.0,,,
5114,2003-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5966,,,,,,,,,,,,,,,,,,,,,,,,,,9880.0,,,,,,7114.0,,,,6383,,,,,,,,,,,,,9674.0,,5823.0,5577.0,,,,,,,,,,,9470.0,,,,,,,,,,,,,,,,8013.0,,,,,7974.0,,,7039.0,,,,,,,,,,,,,,,,,6233.0,,,
5115,2003-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847,,,,,,,,,,,,,,,,,,,,,,,,,,9850.0,,,,,,6960.0,,,,6239,,,,,,,,,,,,,9627.0,,5716.0,5451.0,,,,,,,,,,,9406.0,,,,,,,,,,,,,,,,7940.0,,,,,7829.0,,,6947.0,,,,,,,,,,,,,,,,,6126.0,,,
5116,2003-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5858,,,,,,,,,,,,,,,,,,,,,,,,,,9807.0,,,,,,7074.0,,,,6204,,,,,,,,,,,,,9542.0,,5806.0,5508.0,,,,,,,,,,,9281.0,,,,,,,,,,,,,,,,7949.0,,,,,7937.0,,,6957.0,,,,,,,,,,,,,,,,,6138.0,,,
5117,2003-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5713,,,,,,,,,,,,,,,,,,,,,,,,,,9834.0,,,,,,7020.0,,,,6266,,,,,,,,,,,,,9578.0,,5773.0,5456.0,,,,,,,,,,,9325.0,,,,,,,,,,,,,,,,7924.0,,,,,7887.0,,,6930.0,,,,,,,,,,,,,,,,,6107.0,,,
5118,2003-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5869,,,,,,,,,,,,,,,,,,,,,,,,,,9821.0,,,,,,7136.0,,,,6527,,,,,,,,,,,,,9557.0,,5833.0,5549.0,,,,,,,,,,,9297.0,,,,,,,,,,,,,,,,8033.0,,,,,7965.0,,,7069.0,,,,,,,,,,,,,,,,,6273.0,,,
5119,2003-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6012,,,,,,,,,,,,,,,,,,,,,,,,,,9849.0,,,,,,7054.0,,,,6509,,,,,,,,,,,,,9637.0,,5765.0,5456.0,,,,,,,,,,,9427.0,,,,,,,,,,,,,,,,8045.0,,,,,7869.0,,,7083.0,,,,,,,,,,,,,,,,,6289.0,,,
5120,2003-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6093,,,,,,,,,,,,,,,,,,,,,,,,,,9828.0,,,,,,7130.0,,,,6775,,,,,,,,,,,,,9616.0,,5817.0,5515.0,,,,,,,,,,,9409.0,,,,,,,,,,,,,,,,8132.0,,,,,7920.0,,,7190.0,,,,,,,,,,,,,,,,,6418.0,,,
5121,2003-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6120,,,,,,,,,,,,,,,,,,,,,,,,,,9854.0,,,,,,7187.0,,,,6808,,,,,,,,,,,,,9688.0,,5860.0,5583.0,,,,,,,,,,,9523.0,,,,,,,,,,,,,,,,8158.0,,,,,7971.0,,,7223.0,,,,,,,,,,,,,,,,,6453.0,,,
5122,2003-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236,,,,,,,,,,,,,,,,,,,,,,,,,,9877.0,,,,,,7383.0,,,,6944,,,,,,,,,,,,,9723.0,,5993.0,5685.0,,,,,,,,,,,9569.0,,,,,,,,,,,,,,,,8235.0,,,,,8156.0,,,7323.0,,,,,,,,,,,,,,,,,6567.0,,,
